state,district,local_body_name,local_body_type,lgd_local_body_code
TAMIL NADU,ERODE,Bhavani,Municipality,252539
TAMIL NADU,ERODE,Bhavanisagar,Town Panchayat,252530
TAMIL NADU,CUDDALORE,Bhuvanagiri,Town Panchayat,252779
TAMIL NADU,THE NILGIRIS,Bikketti,Town Panchayat,252609
TAMIL NADU,DHARMAPURI,B.Mallapuram,Town Panchayat,252415
TAMIL NADU,THENI,B. Meenakshipuram,Town Panchayat,252896
TAMIL NADU,THENI,Bodinayakanur,Municipality,252897
TAMIL NADU,KANNIYAKUMARI,Boothapandi,Town Panchayat,253074
TAMIL NADU,THENI,Boothipuram,Town Panchayat,252895
TAMIL NADU,CHENGALPATTU,Chengalpattu,Municipality,252333
TAMIL NADU,TIRUVANNAMALAI,Chengam,Town Panchayat,252432
TAMIL NADU,CHENNAI,Chennai,Municipal Corporation,252294
TAMIL NADU,ERODE,Chennasamudram,Town Panchayat,252584
TAMIL NADU,ERODE,Chennimalai,Town Panchayat,252562
TAMIL NADU,TIRUNELVELI,Cheranmadevi,Town Panchayat,253019
TAMIL NADU,TIRUVANNAMALAI,Chetpet,Town Panchayat,252430
TAMIL NADU,VIRUDHUNAGAR,Chettiarpatti,Town Panchayat,252926
TAMIL NADU,COIMBATORE,Chettipalayam,Town Panchayat,252617
TAMIL NADU,CUDDALORE,Chidambaram,Municipality,252781
TAMIL NADU,TIRUPPUR,Chinnakkampalayam,Town Panchayat,252593
TAMIL NADU,DINDIGUL,Chinnalapatti,Town Panchayat,252709
TAMIL NADU,THENI,Chinnamanur,Municipality,252913
TAMIL NADU,KALLAKURICHI,Chinnasalem,Town Panchayat,252452
TAMIL NADU,ERODE,Chithode,Town Panchayat,252564
TAMIL NADU,CHENGALPATTU,Chitlapakkam,Town Panchayat,252320
TAMIL NADU,THANJAVUR,Cholapuram,Town Panchayat,252819
TAMIL NADU,COIMBATORE,Coimbatore,Municipal Corporation,252653
TAMIL NADU,THE NILGIRIS,Coonoor,Municipality,252605
TAMIL NADU,TENKASI,Courtalam,Town Panchayat,253001
TAMIL NADU,CUDDALORE,Cuddalore,Municipal Corporation,252773
TAMIL NADU,THENI,CUMBUM,Municipality,252918
TAMIL NADU,KRISHNAGIRI,Denkanikottai,Town Panchayat,252406
TAMIL NADU,TIRUVANNAMALAI,Desur,Town Panchayat,252427
TAMIL NADU,THENI,Devadanapatti,Town Panchayat,252899
TAMIL NADU,SIVAGANGA,Devakkottai,Municipality,252864
TAMIL NADU,THE NILGIRIS,Devarshola,Town Panchayat,252595
TAMIL NADU,TIRUPPUR,Dhali,Town Panchayat,252688
TAMIL NADU,COIMBATORE,Dhaliyur,Town Panchayat,252656
TAMIL NADU,TIRUPPUR,Dharapuram,Municipality,252592
TAMIL NADU,THANJAVUR,Dharasuram,Town Panchayat,252825
TAMIL NADU,DHARMAPURI,Dharmapuri,Municipality,252417
TAMIL NADU,DINDIGUL,Dindigul,Municipal Corporation,252707
TAMIL NADU,SALEM,Edaganasalai,Town Panchayat,252470
TAMIL NADU,KANNIYAKUMARI,Edaicode,Town Panchayat,253034
TAMIL NADU,CHENGALPATTU,Edakalinadu,Town Panchayat,252349
TAMIL NADU,SALEM,Elampillai,Town Panchayat,260289
TAMIL NADU,ERODE,Elathur,Town Panchayat,252548
TAMIL NADU,MADURAI,Elumalai,Town Panchayat,252885
TAMIL NADU,TUTICORIN,Eral,Town Panchayat,252975
TAMIL NADU,KANNIYAKUMARI,Eraniel,Town Panchayat,253064
TAMIL NADU,DINDIGUL,Eriodu,Town Panchayat,252698
TAMIL NADU,ERODE,Erode,Municipal Corporation,252568
TAMIL NADU,NAMAKKAL,Erumaipatti,Town Panchayat,252520
TAMIL NADU,TIRUNELVELI,Eruvadi,Town Panchayat,253028
TAMIL NADU,SALEM,Ethapur,Town Panchayat,252489
TAMIL NADU,TUTICORIN,Ettayapuram,Town Panchayat,252966
TAMIL NADU,COIMBATORE,Ettimadai,Town Panchayat,252666
TAMIL NADU,KANNIYAKUMARI,Ezhudesam,Town Panchayat,253043
TAMIL NADU,KANNIYAKUMARI,Ganapathipuram,Town Panchayat,253081
TAMIL NADU,CUDDALORE,Gangaikondan,Town Panchayat,252788
TAMIL NADU,SALEM,Gangavalli,Town Panchayat,252496
TAMIL NADU,THENI,Ganguvarpatti,Town Panchayat,252900
TAMIL NADU,VILLUPURAM,Gingee,Town Panchayat,252436
TAMIL NADU,ERODE,Gobichettipalayam,Municipality,252547
TAMIL NADU,TIRUNELVELI,Gopalasamudram,Town Panchayat,253022
TAMIL NADU,THENI,Gudalur,Municipality,252596
TAMIL NADU,THE NILGIRIS,Gudalur,Municipality,252639
TAMIL NADU,COIMBATORE,Gudalur,Town Panchayat,252920
TAMIL NADU,VELLORE,Gudiyatham,Municipality,252351
TAMIL NADU,THIRUVALLUR,Gummidipoondi,Town Panchayat,252262
TAMIL NADU,THENI,Hanumanthampatti,Town Panchayat,252916
TAMIL NADU,DHARMAPURI,Harur,Town Panchayat,252413
TAMIL NADU,THENI,Highways,Town Panchayat,252921
TAMIL NADU,KRISHNAGIRI,Hosur,Municipal Corporation,252399
TAMIL NADU,THE NILGIRIS,Huligal,Town Panchayat,252608
TAMIL NADU,SALEM,Idappadi,Municipality,252468
TAMIL NADU,COIMBATORE,Idikarai,Town Panchayat,252641
TAMIL NADU,TENKASI,Ilanji,Town Panchayat,252999
TAMIL NADU,SIVAGANGA,Ilayangudi,Town Panchayat,252869
TAMIL NADU,PUDUKKOTTAI,Iluppur,Town Panchayat,252843
TAMIL NADU,COIMBATORE,Irugur,Town Panchayat,252629
TAMIL NADU,THE NILGIRIS,Jagathala,Town Panchayat,252602
TAMIL NADU,SALEM,Jalakandapuram,Town Panchayat,252462
TAMIL NADU,ERODE,Jambai,Town Panchayat,252538
TAMIL NADU,Ariyalur,Jayankondam,Municipality,252765
TAMIL NADU,Tirupathur,Jolarpet,Municipality,252397
TAMIL NADU,TUTICORIN,Kadambur,Town Panchayat,252964
TAMIL NADU,DHARMAPURI,Kadathur,Town Panchayat,252414
TAMIL NADU,KANNIYAKUMARI,Kadayal,Town Panchayat,253032
TAMIL NADU,SALEM,Kadayampatti,Town Panchayat,252463
TAMIL NADU,TENKASI,Kadayanallur,Municipality,252994
TAMIL NADU,TIRUNELVELI,Kalakad,Town Panchayat,253025
TAMIL NADU,TIRUVANNAMALAI,Kalambur,Town Panchayat,252428
TAMIL NADU,NAMAKKAL,Kalappanaickenpatti,Town Panchayat,252516
TAMIL NADU,Ranipet,Kalavai,Town Panchayat,252376
TAMIL NADU,KANNIYAKUMARI,Kaliyakkavilai,Town Panchayat,253036
TAMIL NADU,TIRUNELVELI,Kalladaikurichi,Town Panchayat,253017
TAMIL NADU,KALLAKURICHI,Kallakkurichi,Municipality,252451
TAMIL NADU,TIRUCHIRAPPALLI,Kallakudi,Town Panchayat,252744
TAMIL NADU,KANNIYAKUMARI,Kallukuttam,Town Panchayat,253065
TAMIL NADU,TUTICORIN,Kalugumalai,Town Panchayat,252961
TAMIL NADU,THENI,Kamayagoundanpatti,Town Panchayat,252919
TAMIL NADU,DHARMAPURI,Kambainallur,Town Panchayat,252412
TAMIL NADU,RAMANATHAPURAM,Kamuthi,Town Panchayat,252955
TAMIL NADU,SIVAGANGA,Kanadukathan,Town Panchayat,252858
TAMIL NADU,TUTICORIN,Kanam,Town Panchayat,252982
TAMIL NADU,KANCHIPURAM,Kancheepuram,Municipal Corporation,252336
TAMIL NADU,SIVAGANGA,Kandanur,Town Panchayat,252861
TAMIL NADU,TIRUPPUR,Kangeyam,Municipality,290455
TAMIL NADU,TIRUPPUR,Kaniyur,Town Panchayat,252682
TAMIL NADU,ERODE,Kanjikoil,Town Panchayat,252553
TAMIL NADU,TIRUVANNAMALAI,Kannamangalam,Town Panchayat,252420
TAMIL NADU,COIMBATORE,Kannampalayam,Town Panchayat,252634
TAMIL NADU,SALEM,Kannankurichi,Town Panchayat,252475
TAMIL NADU,DINDIGUL,Kannivadi,Town Panchayat,252589
TAMIL NADU,TIRUPPUR,Kannivadi,Town Panchayat,252705
TAMIL NADU,KANNIYAKUMARI,Kanniyakumari,Town Panchayat,253091
TAMIL NADU,KANNIYAKUMARI,Kappiyarai,Town Panchayat,253058
TAMIL NADU,SIVAGANGA,KARAIKUDI,Municipality,252863
TAMIL NADU,COIMBATORE,Karamadai,Town Panchayat,252613
TAMIL NADU,PUDUKKOTTAI,Karambakkudi,Town Panchayat,252851
TAMIL NADU,DHARMAPURI,Kariamangalam,Town Panchayat,252408
TAMIL NADU,VIRUDHUNAGAR,Kariapatti,Town Panchayat,252945
TAMIL NADU,ERODE,Karumandi Chellipalayam,Town Panchayat,252554
TAMIL NADU,COIMBATORE,Karumathampatti,Town Panchayat,252628
TAMIL NADU,KANNIYAKUMARI,Karungal,Town Panchayat,253046
TAMIL NADU,CHENGALPATTU,Karunguzhi,Town Panchayat,252346
TAMIL NADU,SALEM,Karuppur,Town Panchayat,252465
TAMIL NADU,KARUR,Karur,Municipal Corporation,252725
TAMIL NADU,ERODE,Kasipalayam (G),Town Panchayat,252546
TAMIL NADU,CUDDALORE,Kattumannarkoil,Town Panchayat,252785
TAMIL NADU,TIRUCHIRAPPALLI,Kattuputhur,Town Panchayat,252735
TAMIL NADU,Ranipet,Kaveripakkam,Town Panchayat,252371
TAMIL NADU,KRISHNAGIRI,Kaveripattinam,Town Panchayat,252404
TAMIL NADU,TUTICORIN,Kayalpattinam,Municipality,252980
TAMIL NADU,TUTICORIN,Kayatharu,Town Panchayat,252965
TAMIL NADU,RAMANATHAPURAM,Keelakarai,Municipality,252958
TAMIL NADU,PUDUKKOTTAI,Keeramangalam,Town Panchayat,252853
TAMIL NADU,PUDUKKOTTAI,Keeranur,Town Panchayat,252690
TAMIL NADU,DINDIGUL,Keeranur,Town Panchayat,252845
TAMIL NADU,SALEM,Keeripatti,Town Panchayat,252493
TAMIL NADU,KANNIYAKUMARI,Keezhkulam,Town Panchayat,253044
